Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
30.0,4.6,22.31279,73.170283,22.33279,73.190283,1,2,0,0,2,1.0,0,0,29
30.0,4.7,22.31279,73.170283,22.36279,73.220283,2,1,1,3,3,1.0,0,2,26
24.0,4.7,0.0,0.0,0.11,0.11,0,1,0,1,2,1.0,0,0,36
25.0,4.6,22.727021,75.884167,22.817021,75.974167,3,2,1,0,3,0.0,0,2,11
29.0,4.1,11.022298,76.998349,11.102298,77.078349,1,1,2,1,3,1.0,0,0,35
31.0,4.8,22.760072,75.892574,22.770072,75.902574,3,2,2,2,2,0.0,0,0,24
33.0,4.1,22.751857,75.866699,22.791857,75.906699,1,0,2,2,3,1.0,0,2,38
30.0,4.7,-26.911927,75.797282,26.961927,75.847282,4,2,1,3,2,1.0,0,0,17
30.0,4.3,22.311603,73.165012,22.441603,73.295012,1,1,1,3,2,0.0,0,0,46
30.0,4.7,23.351489,85.324253,23.361489,85.334253,2,2,1,3,2,0.0,0,0,21
29.0,4.7,22.307898,73.167788,22.377898,73.237788,1,3,0,1,2,1.0,0,0,35
23.0,4.8,26.472001,80.354002,26.512001,80.394002,5,3,0,2,2,1.0,0,0,29
31.0,4.8,23.374989,85.335486,23.394989,85.355486,4,2,2,0,1,1.0,0,2,15
22.0,4.8,22.761593,75.886362,22.841593,75.966362,3,1,1,2,2,1.0,0,2,19
36.0,4.5,22.552996,88.35231,22.602996,88.40231,4,2,0,1,2,0.0,0,0,25
30.0,4.7,12.934179,77.615797,13.024179,77.705797,1,2,3,2,2,1.0,0,0,15
29.0,4.8,26.892312,75.806896,27.002312,75.916896,1,1,0,0,2,1.0,0,0,37
31.0,4.9,22.307898,73.167788,22.317898,73.177788,4,2,2,2,3,1.0,0,2,16
32.0,3.8,12.299524,76.64262,12.409524,76.75262,3,1,1,3,3,1.0,0,0,40
20.0,4.5,12.323194,76.630583,12.343194,76.650583,2,2,0,2,2,0.0,0,0,21
27.0,5.0,12.978453,77.643685,13.058453,77.723685,0,1,1,1,2,2.0,0,0,43
25.0,4.9,27.159795,78.04299,27.269795,78.15299,3,2,2,0,3,0.0,0,0,19
32.0,4.7,12.939496,77.625999,12.949496,77.635999,1,2,0,3,2,1.0,0,0,25
30.0,4.8,12.972161,77.596014,13.022161,77.646014,0,3,1,3,2,0.0,0,0,15
27.0,4.7,18.927584,72.832585,19.037584,72.942585,2,2,0,3,2,0.0,0,0,15
21.0,4.7,21.175975,72.795503,21.195975,72.815503,2,2,2,1,2,0.0,0,2,11
26.0,4.6,12.323194,76.630583,12.353194,76.660583,0,2,0,1,2,0.0,0,2,20
39.0,4.9,23.333017,85.3172,23.423017,85.4072,0,1,2,1,2,1.0,0,0,36
26.0,4.7,30.342509,78.061187,30.452509,78.171187,0,3,0,3,2,0.0,0,0,38
36.0,5.0,23.374989,85.335486,23.484989,85.445486,0,1,0,3,2,1.0,0,0,46
20.0,4.8,26.846156,75.8023,26.866156,75.8223,4,2,0,2,2,1.0,0,0,19
36.0,4.8,12.981615,80.231598,13.051615,80.301598,1,3,1,3,3,1.0,0,0,43
23.0,4.6,26.90519,75.810753,26.96519,75.870753,5,3,1,3,3,1.0,0,0,21
20.0,5.0,30.893244,75.821817,30.943244,75.871817,4,3,0,0,2,0.0,0,0,17
35.0,4.6,26.766536,75.837333,26.816536,75.887333,5,3,1,0,2,2.0,0,0,34
31.0,5.0,17.410371,78.437225,17.490371,78.517225,2,3,0,2,2,2.0,0,0,46
34.0,3.5,11.016298,76.972076,11.106298,77.062076,0,2,2,0,1,0.0,0,0,34
22.0,4.8,12.316967,76.603067,12.386967,76.673067,4,3,2,2,2,0.0,0,0,16
24.0,4.9,23.333017,85.3172,23.443017,85.4272,0,3,1,1,3,0.0,0,0,35
26.0,4.8,12.337928,76.617889,12.347928,76.627889,4,2,1,3,3,1.0,0,0,23
29.0,4.9,0.0,0.0,0.11,0.11,2,1,1,2,2,1.0,0,0,25
27.0,4.7,12.310972,76.659264,12.370972,76.719264,0,3,0,1,2,1.0,0,0,24
33.0,4.1,26.905287,75.794592,26.915287,75.804592,2,2,0,2,2,1.0,0,0,29
50.0,6.0,-23.416792,-85.316842,23.466792,85.366842,1,2,3,0,2,0.0,0,0,28
39.0,5.0,22.311603,73.165012,22.361603,73.215012,5,2,2,0,3,0.0,0,0,28
38.0,4.6,0.0,0.0,0.07,0.07,2,3,1,0,3,0.0,0,0,28
24.0,4.3,22.74806,75.8934,22.75806,75.9034,4,0,0,0,2,0.0,1,2,42
33.0,4.6,22.310526,73.170937,22.390526,73.250937,4,1,2,3,1,1.0,0,0,18
23.0,4.8,22.310329,73.169083,22.340329,73.199083,4,1,1,3,2,1.0,0,2,10
24.0,4.5,19.120083,72.907385,19.140083,72.927385,2,2,2,0,2,1.0,0,2,18
31.0,4.2,9.957144,76.296783,9.967144,76.306783,3,2,0,0,2,1.0,0,0,25
34.0,4.9,22.744648,75.894377,22.754648,75.904377,1,0,0,2,2,1.0,0,0,29
26.0,4.7,26.902328,75.794257,26.912328,75.804257,1,2,2,1,2,0.0,0,2,12
25.0,4.6,26.891191,75.802083,26.951191,75.862083,0,3,1,0,3,0.0,0,0,17
25.0,4.7,12.337978,76.616792,12.387978,76.666792,5,3,0,0,2,0.0,0,0,27
28.0,4.7,0.0,0.0,0.03,0.03,1,1,0,0,2,1.0,0,0,22
27.0,4.5,17.440827,78.393391,17.500827,78.453391,3,3,0,1,2,0.0,0,0,16
30.0,5.0,18.546258,73.904337,18.566258,73.924337,3,2,1,2,3,1.0,0,0,24
35.0,4.8,23.353783,85.326967,23.463783,85.436967,5,2,2,0,2,1.0,0,0,28
28.0,4.7,19.178321,72.834715,19.308321,72.964715,4,2,0,3,2,1.0,0,2,23
31.0,5.0,12.321214,76.621094,12.431214,76.731094,5,1,2,1,2,1.0,0,0,29
32.0,4.7,19.207222,72.972281,19.337222,73.102281,2,2,1,0,2,1.0,0,0,19
25.0,4.7,27.159795,78.04299,27.179795,78.06299,2,2,1,2,2,1.0,0,2,11
31.0,4.8,26.482581,80.315628,26.522581,80.355628,0,0,0,2,2,1.0,0,0,33
33.0,4.6,21.149669,72.772629,21.229669,72.852629,4,3,2,0,2,0.0,0,0,29
39.0,4.2,26.914142,75.805704,26.964142,75.855704,0,1,1,2,3,0.0,0,2,37
30.0,4.6,21.185047,72.80859,21.315047,72.93859,1,1,0,2,2,1.0,0,0,40
29.0,4.8,18.53408,73.89852,18.61408,73.97852,3,1,2,0,3,0.0,0,2,25
21.0,4.7,26.846156,75.8023,26.886156,75.8423,2,3,0,3,2,0.0,0,2,13
31.0,4.7,12.284747,76.625861,12.354747,76.695861,4,1,2,0,3,1.0,0,0,20
22.0,4.5,18.53408,73.89852,18.62408,73.98852,4,3,2,1,2,1.0,0,0,12
38.0,4.2,23.374878,85.335739,23.504878,85.465739,0,1,2,3,1,2.0,1,0,47
38.0,4.3,21.15276,72.778059,21.18276,72.808059,3,2,0,3,2,2.0,0,0,33
25.0,4.9,18.533811,73.899315,18.623811,73.989315,1,3,2,0,3,1.0,0,0,25
39.0,4.7,21.175975,72.795503,21.185975,72.805503,1,2,1,0,3,1.0,0,2,16
37.0,4.8,23.354422,85.3329,23.424422,85.4029,2,3,0,3,2,1.0,0,0,33
32.0,4.5,23.355164,85.324097,23.425164,85.394097,3,1,2,3,3,0.0,0,0,39
31.0,5.0,18.536562,73.896485,18.646562,74.006485,0,1,2,0,1,0.0,0,0,49
22.0,4.5,26.910262,75.783013,26.950262,75.823013,3,3,1,0,3,1.0,0,2,28
36.0,4.1,9.959778,76.296106,10.089778,76.426106,0,2,0,0,2,1.0,0,0,40
29.0,4.5,23.354422,85.3329,23.444422,85.4229,2,2,2,3,3,1.0,0,0,14
20.0,4.7,19.12663,72.829976,19.13663,72.839976,2,2,2,2,1,0.0,0,2,17
39.0,4.6,22.728163,75.884212,22.788163,75.944212,3,2,1,2,3,1.0,0,2,26
30.0,4.7,12.323225,76.630028,12.433225,76.740028,0,2,2,1,2,0.0,0,0,30
35.0,4.4,12.975377,77.696664,13.065377,77.786664,2,1,0,3,2,2.0,0,0,41
37.0,5.0,0.0,0.0,0.06,0.06,4,2,0,3,2,0.0,0,0,28
39.0,4.6,26.469003,80.316344,26.559003,80.406344,0,3,2,3,3,1.0,0,0,30
33.0,4.8,11.006686,76.951736,11.016686,76.961736,5,0,2,0,2,1.0,0,0,27
35.0,4.6,22.75004,75.902847,22.84004,75.992847,0,2,2,0,3,1.0,0,2,29
35.0,4.8,23.416792,85.316842,23.466792,85.366842,0,1,1,2,3,1.0,0,2,35
22.0,4.8,12.934179,77.615797,13.014179,77.695797,4,1,0,1,2,1.0,0,0,25
31.0,4.6,22.310329,73.169083,22.400329,73.259083,4,1,0,0,2,1.0,0,2,28
26.0,4.8,22.725835,75.887648,22.775835,75.937648,4,3,1,3,3,0.0,0,0,14
28.0,4.8,23.359407,85.325055,23.429407,85.395055,0,3,1,0,3,1.0,0,0,27
29.0,4.6,22.695207,75.866059,22.725207,75.896059,4,1,1,2,2,0.0,0,2,13
24.0,4.8,0.0,0.0,0.09,0.09,3,1,2,3,3,0.0,0,0,19
24.0,4.9,11.025083,77.015393,11.135083,77.125393,2,3,1,3,3,1.0,0,0,15
22.0,5.0,17.451976,78.385883,17.561976,78.495883,0,1,1,1,2,0.0,0,2,35
32.0,5.0,21.183434,72.814492,21.203434,72.834492,0,2,2,3,2,0.0,0,0,16
24.0,4.7,0.0,0.0,0.06,0.06,3,3,0,1,2,0.0,0,2,17
27.0,4.6,11.003008,76.97544,11.073009,77.04544,5,3,1,1,3,0.0,0,0,26
23.0,4.7,11.016298,76.972076,11.036298,76.992076,4,2,1,3,3,0.0,0,2,15
38.0,4.5,11.022169,76.999594,11.052169,77.029594,0,2,2,0,1,0.0,0,2,15
33.0,4.9,12.304569,76.643622,12.364569,76.703622,1,3,1,2,3,1.0,0,0,16
33.0,4.2,17.45971,78.368855,17.54971,78.458855,4,3,0,2,2,0.0,0,0,38
34.0,4.4,22.744648,75.894377,22.834648,75.984377,3,1,0,0,2,1.0,0,0,51
26.0,4.0,0.0,0.0,0.11,0.11,0,1,1,1,2,0.0,0,0,32
33.0,4.9,11.022477,76.995667,11.132477,77.105667,2,2,0,2,2,1.0,0,0,29
22.0,4.6,21.170798,72.790489,21.190798,72.810489,5,2,1,3,2,1.0,0,0,14
20.0,4.9,17.410371,78.437225,17.420371,78.447225,0,0,1,2,2,1.0,0,0,25
31.0,4.9,22.651847,75.881991,22.711847,75.941991,0,2,2,2,3,0.0,0,0,18
28.0,4.6,23.354422,85.3329,23.384422,85.3629,5,3,1,1,3,0.0,0,0,26
36.0,4.7,19.207222,72.972281,19.317222,73.082281,4,2,2,1,3,0.0,0,2,24
32.0,4.1,12.972532,77.608179,13.032532,77.668179,5,1,0,1,2,0.0,0,2,31
36.0,4.5,0.0,0.0,0.11,0.11,3,3,2,2,3,1.0,0,0,33
36.0,4.6,0.0,0.0,0.13,0.13,3,3,0,1,2,1.0,0,2,31
34.0,4.5,11.02091,76.940432,11.04091,76.960432,2,2,0,2,2,1.0,0,0,30
31.0,4.3,19.120083,72.907385,19.180083,72.967385,5,2,0,2,2,1.0,0,0,34
28.0,4.5,12.323225,76.630028,12.343225,76.650028,0,2,0,2,2,1.0,0,0,23
30.0,4.9,22.74806,75.8934,22.81806,75.9634,4,1,2,1,1,1.0,0,0,27
30.0,4.3,22.311844,73.165081,22.441844,73.295081,0,1,1,1,3,1.0,0,0,36
29.0,4.7,0.0,0.0,0.13,0.13,4,2,0,2,2,0.0,0,2,20
20.0,4.8,21.157735,72.768778,21.167735,72.778778,3,2,2,2,1,0.0,0,0,11
39.0,4.8,11.003669,76.976494,11.033669,77.006494,1,2,0,0,2,1.0,0,0,26
23.0,4.8,22.753839,75.897429,22.783839,75.927429,4,3,1,2,2,1.0,0,0,13
37.0,4.2,22.311603,73.165012,22.381603,73.235012,0,2,1,1,3,0.0,0,0,39
21.0,4.9,25.451517,81.832616,25.561517,81.942616,5,2,1,0,3,0.0,0,0,17
28.0,4.8,13.02978,80.208812,13.07978,80.258812,4,3,0,3,2,1.0,0,0,24
28.0,4.9,23.39925,85.390464,23.45925,85.450464,3,3,0,0,2,1.0,0,2,20
30.0,4.7,26.88842,75.800689,26.90842,75.820689,5,2,2,1,3,0.0,0,2,17
23.0,4.7,21.175104,72.804342,21.215104,72.844342,4,3,0,0,2,1.0,0,2,19
27.0,4.7,0.0,0.0,0.06,0.06,2,3,1,0,3,1.0,0,0,23
39.0,4.9,12.949934,77.699386,12.969934,77.719386,1,2,1,0,2,1.0,0,0,19
23.0,4.9,26.474986,80.342796,26.554986,80.422796,4,3,2,0,2,1.0,0,2,16
29.0,5.0,22.753659,75.903365,22.773659,75.923365,1,2,2,1,1,1.0,0,2,17
24.0,4.6,12.316967,76.603067,12.346967,76.633067,2,3,1,0,3,1.0,0,0,29
29.0,4.9,11.016298,76.972076,11.096298,77.052076,2,1,0,0,2,1.0,0,0,36
30.0,4.7,18.636215,73.751081,18.726215,73.841081,1,2,2,2,2,1.0,0,0,22
38.0,4.9,23.369746,85.33982,23.499746,85.46982,5,3,0,2,2,1.0,0,0,42
30.0,4.9,12.352058,76.60665,12.392058,76.64665,4,3,2,0,2,1.0,0,0,23
20.0,4.5,13.066762,80.251865,13.096762,80.281865,5,1,0,0,2,1.0,0,0,21
30.0,4.1,30.340722,78.060221,30.470722,78.190221,1,1,2,1,1,2.0,1,0,43
35.0,4.8,21.186884,72.793616,21.206884,72.813616,0,2,2,1,2,1.0,0,2,18
32.0,4.8,17.426228,78.407495,17.506228,78.487495,0,1,2,2,3,2.0,0,0,42
37.0,4.7,13.081878,80.248519,13.141878,80.308519,5,3,1,2,3,1.0,0,0,29
35.0,4.0,17.458998,78.500366,17.498998,78.540366,5,0,1,0,3,1.0,0,0,33
25.0,5.0,0.0,0.0,0.03,0.03,1,3,2,2,1,1.0,0,0,18
20.0,4.7,22.695207,75.866059,22.745207,75.916059,1,1,2,0,3,1.0,0,0,27
35.0,4.9,19.176269,72.836721,19.246269,72.906721,4,2,1,2,3,1.0,0,2,24
22.0,4.6,25.451646,81.832796,25.561646,81.942796,1,1,1,2,2,1.0,0,0,33
23.0,4.9,18.927584,72.832585,18.997584,72.902585,5,1,2,2,3,1.0,0,0,19
34.0,4.8,10.96185,76.971082,11.02185,77.031082,1,3,1,1,3,1.0,0,0,19
29.0,4.7,17.458998,78.500366,17.568998,78.610366,4,1,2,0,3,0.0,0,0,21
24.0,4.8,17.450851,78.379347,17.520851,78.449347,0,3,1,2,3,0.0,0,0,29
22.0,4.8,0.0,0.0,0.04,0.04,1,3,1,2,3,0.0,0,2,13
33.0,4.7,13.02978,80.208812,13.06978,80.248812,0,0,1,1,3,1.0,0,0,38
20.0,4.9,22.753839,75.897429,22.763838,75.907429,3,2,2,1,2,1.0,0,0,17
32.0,4.7,13.066762,80.251865,13.196762,80.381865,1,3,1,2,3,1.0,0,0,30
38.0,4.9,12.934179,77.615797,12.944179,77.625797,2,2,2,3,2,1.0,0,2,20
39.0,4.2,22.311844,73.165081,22.401844,73.255081,2,1,0,2,2,0.0,0,0,38
37.0,4.8,19.178321,72.834715,19.198321,72.854715,1,2,0,3,2,0.0,0,0,22
30.0,4.7,-21.186608,72.794136,21.246608,72.854136,1,1,1,3,3,1.0,0,2,26
30.0,4.7,12.326356,76.619103,12.416356,76.709103,5,3,0,3,2,1.0,0,0,44
27.0,4.5,15.585658,73.743606,15.655658,73.813606,0,2,0,3,2,1.0,0,0,21
30.0,4.2,17.431668,78.408321,17.491668,78.468321,2,2,0,3,2,1.0,0,0,25
20.0,4.6,21.149834,72.778666,21.279834,72.908666,1,1,0,1,2,1.0,0,0,41
37.0,4.7,12.949934,77.699386,13.019934,77.769386,1,1,0,2,2,1.0,1,0,43
39.0,4.9,12.914264,77.6784,12.994264,77.7584,0,1,2,2,1,0.0,0,0,36
26.0,4.9,30.873988,75.842739,30.883988,75.852739,4,2,0,1,2,1.0,0,0,17
30.0,4.7,12.972793,80.249982,13.042793,80.319982,0,1,0,1,2,1.0,0,0,40
27.0,4.9,30.902872,75.826808,31.032872,75.956808,3,1,1,0,2,1.0,0,0,22
31.0,4.9,18.592718,73.773572,18.682718,73.863572,4,3,1,3,2,1.0,0,0,20
30.0,4.2,0.0,0.0,0.05,0.05,3,3,0,3,2,1.0,0,0,36
32.0,4.2,18.593481,73.785901,18.683481,73.875901,0,1,1,2,2,1.0,0,0,43
39.0,4.8,21.149669,72.772629,21.169669,72.792629,3,2,2,1,3,1.0,0,0,22
36.0,4.8,12.352058,76.60665,12.482058,76.73665,5,3,1,3,3,1.0,0,0,26
20.0,4.7,19.131141,72.813074,19.19114,72.873074,2,1,2,1,3,0.0,0,0,19
33.0,4.4,12.939496,77.625999,13.009496,77.695999,0,2,0,2,2,2.0,0,0,40
31.0,5.0,10.006881,76.345397,10.096881,76.435397,4,1,2,3,3,1.0,0,0,16
22.0,5.0,23.333017,85.3172,23.343017,85.3272,4,2,1,3,3,1.0,0,0,20
30.0,4.0,12.975996,80.221898,13.025996,80.271898,3,1,1,1,3,0.0,0,0,32
20.0,4.7,12.972161,77.596014,13.012161,77.636014,1,0,2,2,2,1.0,0,0,21
28.0,4.6,12.949934,77.699386,13.019934,77.769386,0,1,0,2,2,2.0,0,0,38
26.0,4.7,12.98041,77.640489,13.04041,77.700489,0,3,2,2,2,1.0,0,0,18
33.0,4.4,0.0,0.0,0.06,0.06,3,1,0,0,2,1.0,0,0,47
24.0,4.9,17.450851,78.379347,17.470851,78.399347,5,2,2,3,3,1.0,0,2,11
36.0,4.7,10.035573,76.336958,10.055573,76.356958,4,2,2,3,3,0.0,0,2,11
39.0,5.0,22.569358,88.433452,22.659358,88.523452,2,3,1,1,2,1.0,0,0,25
39.0,4.6,30.340722,78.060221,30.370722,78.090221,4,1,0,3,2,1.0,0,0,20
23.0,4.7,23.354422,85.3329,23.404422,85.3829,3,1,1,3,2,1.0,0,0,26
31.0,4.9,26.910262,75.783013,26.960262,75.833013,4,1,2,3,3,1.0,0,0,20
26.0,4.8,17.410371,78.437225,17.480371,78.507225,4,3,2,3,2,0.0,0,2,10
27.0,4.9,23.416792,85.316842,23.496792,85.396842,2,2,1,2,3,0.0,0,2,18
21.0,5.0,23.214294,77.435361,23.254294,77.475361,5,0,0,1,2,0.0,0,2,24
36.0,4.0,21.186884,72.793616,21.226884,72.833616,1,0,1,1,2,2.0,0,0,35
29.0,4.9,18.536562,73.896485,18.606562,73.966485,2,2,2,1,2,1.0,0,0,19
33.0,3.5,12.316967,76.603067,12.406967,76.693067,5,1,2,0,3,0.0,0,0,36
39.0,4.6,30.899584,75.809346,30.929584,75.839346,4,1,2,3,3,0.0,0,0,15
33.0,4.7,18.53408,73.89852,18.58408,73.94852,2,3,2,2,3,1.0,0,0,25
26.0,4.7,21.183434,72.814492,21.273434,72.904492,2,3,1,3,2,0.0,0,0,21
31.0,5.0,18.593481,73.785901,18.683481,73.875901,3,2,0,1,2,1.0,0,0,29
23.0,4.9,22.311844,73.165081,22.341844,73.195081,2,2,2,0,3,0.0,0,0,13
30.0,4.7,-12.323994,-76.626167,12.343994,76.646167,1,2,3,3,2,1.0,0,0,19
32.0,4.8,13.026279,80.174568,13.156279,80.304568,0,1,0,0,2,1.0,1,0,47
28.0,4.6,26.479108,80.315042,26.529108,80.365042,5,3,0,1,2,1.0,0,0,23
23.0,5.0,0.0,0.0,0.07,0.07,2,1,0,1,2,2.0,0,0,39
39.0,4.6,26.902908,75.792934,26.922908,75.812934,4,2,0,1,2,1.0,0,0,29
24.0,4.7,10.994136,76.963303,11.124136,77.093303,5,3,0,1,2,1.0,0,0,29
33.0,3.8,26.88842,75.800689,26.99842,75.910689,4,1,1,0,2,1.0,0,0,33
30.0,4.7,19.178321,72.834715,19.308321,72.964715,0,2,1,0,3,1.0,0,0,35
26.0,4.5,0.0,0.0,0.05,0.05,5,2,1,3,3,0.0,0,2,17
20.0,5.0,23.39925,85.390464,23.48925,85.480464,5,3,0,0,2,1.0,0,0,27
34.0,4.5,12.914264,77.6784,13.044264,77.8084,4,2,0,2,2,0.0,0,0,24
32.0,4.8,23.371292,85.327872,23.441292,85.397872,1,3,1,0,2,1.0,0,0,44
24.0,4.7,12.321214,76.621094,12.351214,76.651094,3,1,1,2,3,0.0,0,0,12
24.0,4.8,22.761226,75.887522,22.851226,75.977522,5,3,2,2,1,1.0,0,0,26
34.0,4.6,23.264015,77.408236,23.324015,77.468236,2,2,2,2,3,0.0,0,0,27
24.0,4.9,21.15276,72.778059,21.23276,72.858059,4,3,1,2,3,1.0,0,0,14
25.0,4.7,21.186438,72.794115,21.246438,72.854115,2,1,2,0,1,0.0,0,2,23
32.0,4.7,22.745536,75.893106,22.805536,75.953106,0,3,2,1,2,1.0,0,0,19
28.0,4.9,13.044694,80.26147,13.134694,80.35147,1,2,0,0,2,1.0,0,0,20
34.0,4.6,17.450851,78.379347,17.580851,78.509347,4,3,0,0,2,1.0,0,0,39
25.0,4.9,19.1813,72.836191,19.2213,72.876191,2,3,0,1,2,1.0,0,0,24
35.0,4.1,0.0,0.0,0.05,0.05,2,3,0,1,2,1.0,0,0,36
29.0,4.9,19.875337,75.316722,19.945337,75.386722,5,1,1,0,2,0.0,0,0,27
38.0,4.8,22.725835,75.887648,22.735835,75.897648,0,2,0,3,2,1.0,0,0,21
33.0,4.7,12.978453,77.643685,13.108453,77.773685,3,1,2,1,1,1.0,0,0,27
23.0,4.9,13.02978,80.208812,13.05978,80.238812,0,3,0,2,2,0.0,0,0,26
24.0,4.0,26.891191,75.802083,26.981191,75.892083,1,1,2,2,2,2.0,0,0,38
37.0,4.7,0.0,0.0,0.11,0.11,3,2,2,2,1,1.0,0,0,17
33.0,4.1,23.39925,85.390464,23.46925,85.460464,5,1,0,0,2,2.0,0,0,45
30.0,4.9,19.120083,72.907385,19.170083,72.957385,3,2,2,2,3,1.0,0,0,21
30.0,4.4,0.0,0.0,0.13,0.13,1,1,2,3,3,2.0,0,0,40
26.0,4.6,12.352058,76.60665,12.362058,76.61665,0,2,1,3,3,0.0,0,2,16
37.0,4.9,23.351489,85.324253,23.411489,85.384253,3,2,2,0,3,1.0,0,0,27
32.0,4.1,13.054347,80.257221,13.164347,80.367221,3,3,0,3,2,1.0,0,0,39
21.0,3.7,23.354422,85.3329,23.414422,85.3929,4,1,0,1,2,1.0,0,0,42
23.0,4.8,25.450329,81.834279,25.590329,81.974279,0,1,0,3,2,2.0,0,0,39
39.0,4.7,17.455894,78.375467,17.525894,78.445467,3,3,0,0,2,1.0,0,0,43
25.0,4.7,12.986047,80.218114,13.076047,80.308114,1,1,2,2,3,1.0,0,0,38
23.0,4.7,13.091809,80.219104,13.131809,80.259104,0,3,0,1,2,1.0,0,0,27
26.0,4.7,18.56245,73.916619,18.58245,73.936619,1,0,1,1,2,1.0,0,0,20
34.0,4.6,26.846156,75.8023,26.906156,75.8623,5,3,1,3,2,1.0,0,0,29
39.0,4.2,26.482419,80.320939,26.542419,80.380939,3,2,0,0,2,1.0,0,0,27
22.0,4.6,26.956431,75.776649,26.986431,75.806649,5,2,1,2,3,0.0,0,0,14
33.0,4.9,13.044694,80.26147,13.054694,80.27147,4,0,0,0,2,1.0,0,0,29
32.0,4.7,0.0,0.0,0.02,0.02,2,0,1,3,2,1.0,0,2,30
30.0,5.0,26.902328,75.794257,26.972328,75.864257,3,3,0,2,2,1.0,0,0,37
35.0,4.8,12.970221,77.645396,13.020221,77.695396,4,1,1,3,2,1.0,0,0,20
21.0,4.6,9.979186,76.317361,10.019186,76.357361,2,0,2,0,3,1.0,0,2,22
24.0,4.5,19.876219,75.346017,19.926219,75.396017,0,3,0,1,2,1.0,0,2,20
31.0,4.9,26.891191,75.802083,26.961191,75.872083,2,3,2,2,1,1.0,0,0,20
26.0,4.6,26.905287,75.794592,26.935287,75.824592,0,1,2,0,3,1.0,0,0,29
28.0,4.8,13.02978,80.208812,13.04978,80.228812,3,0,0,1,2,1.0,0,0,16
24.0,4.9,17.410371,78.437225,17.440371,78.467225,5,1,1,3,3,0.0,0,0,29
33.0,4.1,12.310972,76.659264,12.390972,76.739264,2,1,0,1,2,1.0,0,0,39
30.0,4.8,11.022298,76.998349,11.082298,77.058349,3,1,2,1,3,0.0,0,0,30
35.0,4.1,23.369746,85.33982,23.439746,85.40982,0,3,2,1,1,1.0,0,0,31
27.0,4.7,18.593481,73.785901,18.623481,73.815901,1,2,2,1,3,1.0,0,0,14
29.0,4.9,12.972793,80.249982,12.982793,80.259982,4,2,1,1,2,1.0,0,0,18
25.0,4.5,19.131141,72.813074,19.221141,72.903074,5,3,2,1,3,1.0,0,0,24
28.0,4.9,19.888716,75.321461,19.978716,75.411461,0,1,0,3,2,1.0,0,0,39
34.0,5.0,17.431477,78.40035,17.471477,78.44035,5,0,1,0,3,1.0,0,0,25
36.0,4.8,9.959778,76.296106,9.999778,76.336106,4,3,0,2,2,1.0,0,0,25
33.0,4.8,17.428294,78.404423,17.508294,78.484423,3,1,2,0,1,1.0,0,0,27
31.0,4.9,21.149834,72.778666,21.229834,72.858666,4,1,0,3,2,1.0,0,0,35
30.0,4.3,22.753659,75.903365,22.783659,75.933365,3,1,2,1,3,1.0,0,0,32
33.0,4.5,12.325461,76.632278,12.435461,76.742278,2,1,2,0,3,0.0,0,0,39
37.0,4.7,23.355164,85.324097,23.435164,85.404097,4,2,2,2,2,0.0,0,0,28
21.0,4.6,17.433809,78.386744,17.493809,78.446744,2,2,2,1,2,0.0,0,0,11
30.0,4.7,13.005801,80.250744,13.095801,80.340744,2,2,2,1,1,1.0,0,2,12
21.0,4.7,22.760072,75.892574,22.790072,75.922574,5,1,2,1,1,1.0,0,2,11
31.0,4.0,23.355164,85.324097,23.365164,85.334097,3,2,0,2,2,1.0,0,0,32
29.0,5.0,11.001852,76.976268,11.071852,77.046268,1,1,2,0,1,1.0,0,0,30
21.0,4.5,18.56245,73.916619,18.63245,73.986619,0,1,0,2,2,1.0,0,0,41
27.0,4.4,18.520016,73.830547,18.540016,73.850547,5,2,0,2,2,1.0,0,0,22
36.0,4.8,19.874103,75.368419,20.004103,75.498419,5,1,1,0,3,1.0,0,0,25
34.0,4.6,26.90519,75.810753,26.94519,75.850753,1,0,0,1,2,1.0,0,0,25
29.0,4.6,12.972793,80.249982,13.002793,80.279982,5,1,0,1,2,0.0,0,2,23
26.0,4.9,18.543626,73.905101,18.673626,74.035101,1,2,1,0,3,0.0,0,0,28
28.0,4.1,22.310526,73.170937,22.390526,73.250937,0,3,1,1,3,1.0,0,2,38
30.0,4.7,18.536562,73.896485,18.606562,73.966485,0,3,2,3,3,1.0,0,0,32
27.0,4.6,18.994049,72.825203,19.034049,72.865203,0,0,1,3,3,1.0,0,0,20
38.0,4.7,15.56155,73.749092,15.62155,73.809092,1,2,1,1,3,0.0,0,2,15
23.0,4.8,26.891191,75.802083,27.001191,75.912083,3,1,1,0,3,1.0,0,2,26
38.0,5.0,12.933284,77.615428,13.023284,77.705428,0,1,2,2,2,3.0,0,0,49
23.0,4.6,23.218998,77.373573,23.238998,77.393573,4,0,2,3,2,0.0,0,0,16
21.0,4.8,19.12663,72.829976,19.16663,72.869976,4,0,2,3,3,1.0,0,2,13
24.0,4.9,30.327968,78.046106,30.437968,78.156106,4,3,2,0,3,0.0,0,0,11
25.0,4.5,19.879631,75.323403,19.959631,75.403403,2,3,2,0,3,0.0,0,2,15
